-1.613472799999999818e-01,2.610383999999999968e-02,-2.316495359999999892e-01,-5.904683250875085443e-03,-1.506940062255665699e-03,1.334493726638155860e-02
-1.613472799999999818e-01,2.610383999999999968e-02,-1.724010719999999885e-01,1.954279519378160704e-02,6.089447657554252803e-03,8.679962897030310542e-03
-1.613472799999999818e-01,4.522237999999999952e-02,-2.316495359999999892e-01,-1.497585951253146280e-02,-1.341901576156560166e-02,2.094936518371221315e-02
-1.613472799999999818e-01,4.522237999999999952e-02,-1.724010719999999885e-01,-5.473971211817676465e-03,-1.322788854348745484e-02,2.610365781626693832e-02
-1.613472799999999818e-01,4.522237999999999952e-02,-1.131526079999999879e-01,2.007340027843703203e-02,-1.136814825717981543e-02,-1.028817434734552189e-03
-1.613472799999999818e-01,6.434091999999999589e-02,-1.724010719999999885e-01,1.144858571524936912e-02,-1.658138558973935861e-02,8.812815349168121384e-03
-1.613472799999999818e-01,6.434091999999999589e-02,-1.131526079999999879e-01,2.832754716714764795e-02,-1.771814836206302840e-02,1.403785923988993666e-03
-1.126085599999999964e-01,2.610383999999999968e-02,-2.316495359999999892e-01,2.688650315292336838e-03,1.091452707440498677e-03,3.819059680429743014e-03
-1.126085599999999964e-01,2.610383999999999968e-02,-1.724010719999999885e-01,2.773590609218538547e-02,5.114752690283266498e-03,4.012608955350185219e-03
-1.126085599999999964e-01,4.522237999999999952e-02,-2.316495359999999892e-01,-1.511265116908090851e-02,-6.212425543600054770e-05,-2.331527376198531867e-03
-1.126085599999999964e-01,4.522237999999999952e-02,-1.724010719999999885e-01,2.547507742972064584e-03,-8.602283841295918845e-03,1.289775786662510776e-02
-1.126085599999999964e-01,4.522237999999999952e-02,-1.131526079999999879e-01,1.789566077768522598e-02,-6.778067522453285094e-03,1.599658053508405502e-03
-1.126085599999999964e-01,6.434091999999999589e-02,-2.316495359999999892e-01,-2.759241248414993214e-02,-1.372407433092929889e-02,9.170787822991466332e-03
-1.126085599999999964e-01,6.434091999999999589e-02,-1.724010719999999885e-01,-2.425031093672802215e-02,-2.623649550155470259e-02,2.383192773798223016e-02
-1.126085599999999964e-01,6.434091999999999589e-02,-1.131526079999999879e-01,-2.267635030886792219e-02,-3.598459559314130113e-02,-4.118941455578797872e-03
-1.126085599999999964e-01,6.434091999999999589e-02,-5.390414399999998718e-02,-3.377661631080763199e-02,-1.079484923812606793e-02,-2.968903185798166949e-02
-1.126085599999999964e-01,8.345945999999999920e-02,-1.724010719999999885e-01,-4.637103029421604794e-02,-4.268229227929281472e-02,2.730603270180155875e-02
-1.126085599999999964e-01,8.345945999999999920e-02,-1.131526079999999879e-01,-4.287650073369902309e-02,-4.749442329352430298e-02,-9.514367702596901802e-03
-6.386984000000001105e-02,2.610383999999999968e-02,-2.316495359999999892e-01,1.894137162741585043e-02,8.228113662985459724e-04,-7.990303422501709649e-03
-6.386984000000001105e-02,2.610383999999999968e-02,-1.724010719999999885e-01,3.592901699058916737e-02,4.140057723012278458e-03,-6.547449863299409714e-04
-6.386984000000001105e-02,4.522237999999999952e-02,-2.316495359999999892e-01,-9.422223975334602982e-04,3.506393002907868400e-04,-1.411440338935801564e-02
-6.386984000000001105e-02,4.522237999999999952e-02,-1.724010719999999885e-01,1.120024639565045388e-02,-7.763413704828723422e-03,7.684844471131198861e-03
-6.386984000000001105e-02,4.522237999999999952e-02,-1.131526079999999879e-01,1.789807837488198439e-02,-1.306191223323697375e-03,3.077013535762141219e-03
-6.386984000000001105e-02,6.434091999999999589e-02,-2.316495359999999892e-01,-1.775188550943672741e-02,1.676845831474354717e-02,-2.552629406502562870e-02
-6.386984000000001105e-02,6.434091999999999589e-02,-1.724010719999999885e-01,-1.727027357684122674e-02,-1.373297349831173464e-02,1.194648062948508969e-02
-6.386984000000001105e-02,6.434091999999999589e-02,-1.131526079999999879e-01,-2.144817462339279959e-02,-3.014618097078132844e-02,-9.465240864568629561e-04
-6.386984000000001105e-02,6.434091999999999589e-02,-5.390414399999998718e-02,-2.106889869571463778e-02,1.448966930903129204e-02,-7.861080147638076568e-03
-6.386984000000001105e-02,8.345945999999999920e-02,-2.316495359999999892e-01,-2.575712206147944341e-02,3.429595029890179086e-02,-9.602500938853659671e-03
-6.386984000000001105e-02,8.345945999999999920e-02,-1.724010719999999885e-01,-3.984262157968843088e-02,3.219477268900014510e-02,-1.766577427767951347e-02
-6.386984000000001105e-02,8.345945999999999920e-02,-1.131526079999999879e-01,-4.785787605916941301e-02,2.550208276625603315e-02,-1.589982219481908109e-03
-6.386984000000001105e-02,8.345945999999999920e-02,-5.390414399999998718e-02,-4.657579014733874423e-02,2.466167339900456404e-02,1.781306105248465187e-03
-1.513111999999999790e-02,4.522237999999999952e-02,-2.316495359999999892e-01,1.801057039151866129e-02,2.721646789249943920e-03,-2.308346225316847480e-02
-1.513111999999999790e-02,4.522237999999999952e-02,-1.724010719999999885e-01,1.666742410960144610e-02,1.802994605596076189e-02,-1.453439115983987118e-02
-1.513111999999999790e-02,4.522237999999999952e-02,-1.131526079999999879e-01,2.043776816957555351e-02,1.797965541715698320e-02,1.206884416532660875e-02
-1.513111999999999790e-02,6.434091999999999589e-02,-2.316495359999999892e-01,1.559815779742471792e-02,4.283662307412917751e-03,-2.101856002675310531e-02
-1.513111999999999790e-02,6.434091999999999589e-02,-1.724010719999999885e-01,2.292743312064681252e-03,2.807780444603712872e-02,-2.608217486826261769e-02
-1.513111999999999790e-02,6.434091999999999589e-02,-1.131526079999999879e-01,2.077199189252411111e-03,3.197176315862561985e-02,5.811004427585712319e-03
-1.513111999999999790e-02,8.345945999999999920e-02,-1.724010719999999885e-01,1.995029342151689172e-02,2.709424433940195442e-02,-2.263675556784056422e-02
-1.513111999999999790e-02,8.345945999999999920e-02,-1.131526079999999879e-01,1.598919430673054198e-02,2.007547361163946123e-02,2.471985736019599762e-03
